,LPC_Coefficient5,LPC_Coefficient4,atomFreq6,atomFreq5,atomFreq7,atomFreq8,atomFreq9,atomFreq10,LPC_Coefficient6,atomFreq4,LPC_Coefficient9,atomFreq13,atomFreq3,LPC_Coefficient2,atomFreq11,LPC_Coefficient10,atomFreq14,atomFreq12,LPC_Coefficient8,atomFreq2,LPC_Coefficient14,atomFreq15,LPC_Coefficient15,atomFreq1,atomLen6,LPC_Coefficient11,atomLen7,atomLen5,atomLen8,LPC_Coefficient3,atomLen4,atomLen9,LPC_Coefficient7,atomLen1,atomLen11,LPC_Coefficient13,atomLen13,LPC_Coefficient12,atomLen3,atomLen10,atomPos4,atomPos3,atomLen2,atomPos1,atomPos2,atomAmp2,atomPos5,atomLen15,atomPos11,atomAmp1,atomAmp3,atomPos14,LPC_Coefficient16,atomLen14,atomLen12,atomPos6,atomPos15,atomPos8,atomPos12,atomAmp4,atomPos10,atomPos9,atomPos7,atomPos13,atomAmp5,atomAmp6
951,0.019147,-0.079807,0.016559,0.014436000000000001,0.015115,0.019022,0.019701,0.019446,0.063234,0.023438,0.045758,0.021399,0.014266,-0.60245,0.011209,0.029272000000000003,0.01554,0.020041,0.060904,0.011549,-0.024615,0.02055,-0.015261000000000002,0.012738,160.0,0.011723,242.09,172.52,180.87,-0.27423000000000003,208.7,212.87,0.069936,180.87,239.3,-0.019195,219.83,-0.0055107,183.65,193.39,362.43,412.52,154.43,20.522,168.0,2.8993,251.48,175.3,343.3,4.3804,1.9444,507.3,0.015244999999999998,187.83,230.96,263.83,430.26,391.3,254.09,1.4999,257.39,266.26,337.04,399.3,1.3179,1.1756
952,0.039077,-0.072052,0.015925,0.009915899999999998,0.012320000000000001,0.015325,0.013371000000000001,0.013822,0.07572100000000001,0.0085637,0.033752,0.013371000000000001,0.013221,-0.5846600000000001,0.015925,0.0080182,0.022837,0.010216,0.050344,0.019832,-0.006461399999999999,0.018179,-2.98e-05,0.015625,196.92,0.00041051,206.77,290.46,137.85,-0.2735,155.08,157.54,0.072144,157.54,236.31,-0.0069881,157.54,-0.0043814,128.0,105.85,48.923,166.77,118.15,6.1538,473.85,3.798,198.77,199.38,209.85,6.4824,3.5862,363.38,0.011507,98.462,105.85,285.54,235.69,286.15,305.85,2.2514,494.15,248.92,379.69,315.38,2.0231,1.7622
953,-0.016895,-0.12734,0.0102,0.013455000000000002,0.0095486,0.010634000000000001,0.0102,0.018012,0.049346,0.0069444,0.060408,0.010851000000000001,0.004123300000000001,-0.48566000000000004,0.016493,0.037522,0.014757,0.016059,0.078227,0.0047743,-0.024973,0.014322999999999999,-0.020267,0.0069444,181.33,0.013300999999999999,120.89,142.22,234.67,-0.28408,135.11,241.78,0.077812,120.89,177.78,-0.01959,113.78,-0.006664799999999999,298.67,231.11,331.56,149.33,426.67,22.221999999999998,280.89,5.0124,428.44,216.89,345.78,8.1342,3.6111,299.56,-0.0042824,192.0,184.89,425.78,433.78,268.44,173.33,2.6852,183.11,329.33,376.89,302.67,2.8185,2.1494
954,0.05752,-0.043047,0.010817,0.011569,0.011418000000000001,0.012921,0.010367,0.016526,0.084613,0.012169,-0.0030445,0.015475,0.014874,-0.62952,0.01277,0.024773,0.026292000000000003,0.017578,0.044274,0.0078125,-0.010551999999999999,0.022987,-0.0040950000000000005,0.010517,113.23,-0.0030678,135.38,315.08,160.0,-0.25468,147.69,179.69,0.070995,196.92,241.23,-0.011352,251.08,-0.009745299999999998,206.77,216.62,305.85,326.15,93.538,8.6154,1.8462,3.6793,113.23,157.54,220.92,8.6643,2.6007,264.62,0.010468,182.15,209.23,361.85,336.0,322.46,300.92,2.322,197.54,239.38,259.69,362.46,1.8297,1.5798
955,1.2081,1.1255,0.12637,0.12682000000000002,0.15625,0.11750999999999999,0.15175999999999998,0.18529,1.2158,0.20605,1.0066,0.18008,0.23359000000000002,0.9706100000000001,0.19408,0.86526,0.22539,0.18815,1.1363,0.27246,0.30689,0.19322999999999999,0.19559,0.29629,201.6,0.73151,257.07,289.07,146.13,1.0547,148.27,211.2,1.1729,96.0,133.33,0.41633000000000003,104.53,0.59382,153.6,229.33,415.2,382.67,105.6,602.4,631.6,1.4182,520.0,71.467,502.67,1.4994,1.3167,605.73,0.10789000000000001,40.533,123.73,389.33,573.33,383.2,437.47,1.2685,516.0,425.87,448.93,367.33,1.2264,1.1756
956,0.1015,0.013947,0.020952000000000002,0.021129,0.022727,0.02255,0.018466,0.018111000000000002,0.11525,0.016868,0.00064078,0.030717,0.014205,-0.8932399999999999,0.019709,-0.020478,0.02255,0.016158000000000002,0.035931,0.016335,5.550000000000001e-05,0.022195,0.014606999999999998,0.021307,232.73,-0.025596,177.45,203.64,221.09,-0.2031,244.36,215.27,0.08101799999999999,116.36,171.64,-0.01226,212.36,-0.021606999999999998,96.0,165.82,268.36,2.9091,145.45,557.09,105.45,3.7684,420.36,226.91,298.55,4.6079,2.415,366.55,0.029945999999999997,154.18,314.18,172.36,290.18,150.55,209.45,1.5552,404.73,394.18,325.82,114.55,1.2823,1.0695
957,0.24341,0.18893,0.031738,0.026367,0.029053,0.029297000000000004,0.030273,0.028076,0.13504000000000002,0.037108999999999996,-0.079165,0.026367,0.035156,-1.03,0.028319999999999998,-0.020986,0.023193000000000002,0.026855,-0.078536,0.033202999999999996,-0.011276000000000001,0.030762,-0.032764,0.030273,172.0,0.036987,188.0,144.0,100.0,-0.18724000000000002,100.0,72.0,-0.00029097,144.0,148.0,0.035432,156.0,0.059454999999999994,76.0,192.0,105.5,304.5,104.0,630.0,355.0,2.0068,198.0,144.0,421.5,4.7657,1.837,392.0,0.023844999999999998,264.0,120.0,206.0,161.0,112.0,106.0,1.5754,233.0,619.5,289.5,380.0,1.4148,1.1473
958,0.021812,-0.079269,0.011895999999999999,0.013493999999999999,0.027699,0.01598,0.019354,0.011895999999999999,0.057834,0.018821,0.023627000000000002,0.027699,0.024858,-0.6271100000000001,0.022017,0.010397,0.028408999999999997,0.023969999999999998,0.040032,0.014915000000000001,-0.0019471,0.018999000000000002,-0.0083559,0.019176,311.27,0.0072686999999999995,148.36,267.64,241.45,-0.20396,247.27,209.45,0.057505999999999995,168.73,160.0,0.0041659999999999996,180.36,0.006786799999999999,133.82,244.36,325.09,547.64,151.27,486.55,146.91,3.6003,141.09,206.55,317.09,4.3521,2.3175,325.82,-0.009180500000000001,183.27,174.55,205.45,343.27,172.73,345.45,1.7519999999999998,365.82,298.91,387.27,316.36,1.4923,1.218
959,-0.043883,-0.14483,0.011475,0.010254000000000001,0.007568399999999999,0.008789100000000001,0.014648,0.009765600000000001,0.02186,0.010742,0.061857,0.0080566,0.0053711,-0.46269,0.013428,0.04603,0.018555000000000002,0.018066,0.068469,0.01123,-0.022045,0.020752,-0.0172,0.0092773,192.0,0.024674,260.0,260.0,252.0,-0.28378000000000003,200.0,128.0,0.057159,144.0,248.0,-0.013911000000000001,232.0,0.0031656999999999996,300.0,248.0,246.0,168.0,240.0,84.0,520.0,4.8265,230.0,148.0,474.0,6.2155,3.1301,266.0,0.0035231999999999998,200.0,212.0,272.0,484.0,231.0,216.0,2.7578,184.0,362.0,457.0,377.0,1.999,1.9324
960,-0.051678999999999996,-0.11415,0.006433800000000001,0.0076976,0.009420999999999999,0.0067785,0.0076976,0.011144,-0.012173,0.0078125,0.037419,0.019761,0.0067785,-0.43328,0.0078125,0.039310000000000005,0.016314,0.013327,0.031088,0.0076976,-0.005443899999999999,0.015165000000000001,-0.01152,0.0080423,229.65,0.032041,205.18,289.88,171.29,-0.1636,308.71,184.47,0.014419,188.24,158.12,0.0061503999999999994,173.18,0.019836000000000003,237.18,259.76,170.35,312.94,173.18,534.59,477.18,5.6392,466.35,193.88,399.06,7.0865,5.0878,375.53,-0.0081741,214.59,208.94,302.59,453.65,312.71,404.71,3.9859,289.88,351.53,257.41,381.18,3.0215,2.3932
961,-0.06740299999999999,-0.14697000000000002,0.0098805,0.012868000000000001,0.009535799999999999,0.0083869,0.009535799999999999,0.0098805,-0.011833,0.0081572,0.046697,0.015280000000000002,0.0078125,-0.3713,0.012983000000000001,0.044532,0.014706,0.011259,0.040332,0.011604000000000001,0.0020387,0.018153,-0.0021619,0.0086167,188.24,0.037005,218.35,237.18,291.76,-0.24975,192.0,146.82,0.022478,263.53,207.06,0.012551,218.35,0.025463,265.41,193.88,450.82,195.76,237.18,105.41,485.65,4.0355,335.06,212.71,356.71,6.4597,3.1619,362.82,0.0023635,244.71,256.0,298.82,288.0,313.88,312.94,3.0776,383.53,541.65,314.82,434.82,2.5131,2.0657
962,0.089099,-0.0037943000000000005,0.019165,0.016479,0.024658000000000003,0.023804,0.025879000000000003,0.019043,0.097445,0.021973,0.017444,0.02002,0.023681999999999998,-0.7751399999999999,0.018799,-0.00021856,0.025879000000000003,0.020630000000000003,0.035405,0.026367,-0.011890999999999999,0.023193000000000002,-0.005607899999999999,0.029419,194.0,-0.0027558000000000005,134.0,244.0,168.0,-0.24927,120.0,160.0,0.068965,224.0,222.0,-0.0084245,270.0,-0.0049033,136.0,166.0,276.25,277.5,144.0,127.0,455.0,2.9579,261.5,230.0,188.5,3.9128,2.2787,371.75,0.020013,118.0,144.0,250.5,300.5,243.5,331.5,1.7487,339.0,299.0,272.25,200.0,1.5759,1.3922
963,-0.014258000000000002,-0.10165,0.010603,0.010393000000000001,0.012068,0.009416899999999999,0.010114,0.0089286,0.033065,0.0078125,0.037681,0.015484999999999999,0.0099749,-0.5293,0.011649,0.022883,0.017578,0.013393,0.049345,0.0068359,-0.0018488,0.020089,0.0055293,0.00851,238.86,0.010037,192.0,158.86,277.71,-0.23493000000000003,177.14,203.43,0.050918,283.43,214.86,-0.0030837,225.14,0.0010655,212.57,192.0,225.71,296.0,210.29,20.570999999999998,32.571,6.2121,419.71,165.71,320.0,8.3511,4.2641,342.14,0.019357,164.57,258.29,287.71,357.71,257.14,392.0,3.0348,325.71,280.29,299.43,267.14,2.4409,1.7753
964,0.014212,-0.085967,0.010026,0.011328,0.011719,0.017188,0.015234000000000001,0.017318,0.045473,0.012629999999999999,0.03901,0.020182,0.011719,-0.59302,0.018099,0.023873,0.019531,0.021875,0.052155999999999994,0.013021000000000001,-0.0016905999999999998,0.022525999999999997,0.0091823,0.010286,189.87,0.009929,219.73,226.13,147.2,-0.16063,211.2,187.73,0.058168,204.8,230.4,-0.0044413000000000005,204.8,-0.00025556,226.13,221.87,260.53,301.87,174.93,421.33,377.07,5.3164,421.87,204.8,338.4,5.6841,3.9613,402.67,0.018392,179.2,196.27,416.0,274.67,237.87,235.2,3.2559,219.73,354.67,394.4,497.6,2.7034,2.3671
965,0.11859000000000001,0.027460000000000002,0.020101,0.018229,0.01709,0.014730000000000002,0.016357,0.014730000000000002,0.11817000000000001,0.019857,-0.00030148,0.024821,0.018066,-0.8739600000000001,0.026367,-0.013632,0.018147999999999997,0.018799,0.035433,0.023275,-0.0048152,0.021647,0.016238,0.015299,180.0,-0.023071,161.33,144.0,222.67,-0.24131999999999998,160.0,225.33,0.07885,125.33,160.0,-0.019036,206.67,-0.025126,108.0,258.67,318.33,304.0,85.333,12.667,581.33,3.2366,272.33,212.0,385.17,5.7132,2.384,319.67,0.033402,162.67,192.0,140.33,336.0,266.33,373.0,2.0741,233.0,296.0,224.83,305.67,1.6592,1.3052
966,0.012913999999999998,-0.097553,0.0088542,0.010156,0.010806999999999999,0.013541999999999998,0.013281,0.017057,0.064596,0.0088542,0.039552,0.021875,0.010676999999999999,-0.51394,0.0125,0.01703,0.013281,0.012891,0.061972,0.009765600000000001,-0.011281999999999999,0.020052,0.0015912,0.011198,258.13,0.0010277,160.0,198.4,108.8,-0.27241,236.8,194.13,0.07552,166.4,123.73,-0.013803,113.07,-0.0091941,221.87,298.67,131.73,161.07,192.0,296.53,208.0,5.4124,122.67,155.73,373.6,6.2649,4.1899,230.4,0.027912,189.87,168.53,378.13,363.73,214.4,392.53,3.488,251.73,241.87,270.93,187.73,2.6569,2.112
967,-0.010011,-0.10198,0.011895999999999999,0.011719,0.0078125,0.011364,0.012784,0.012784,0.036224,0.0078125,0.032912000000000004,0.018466,0.006392,-0.47752,0.011186,0.02392,0.0095881,0.0095881,0.047937,0.0087003,0.007129899999999999,0.014737,0.0040138000000000005,0.0078125,264.73,0.014731000000000001,160.0,241.45,154.18,-0.25296,209.45,145.45,0.051385,168.73,154.18,0.008257200000000001,180.36,0.0099694,366.55,203.64,300.36,185.45,302.55,75.63600000000001,439.27,3.4543,187.27,203.64,242.91,5.845,2.3773,403.64,-0.0033654,186.18,221.09,184.73,406.55,375.27,334.18,1.7393,386.91,347.64,440.73,420.36,1.4571,1.1776
968,0.13094,0.06966900000000001,0.017728,0.028546,0.024638999999999998,0.027043,0.023738,0.016827,0.10843,0.01863,-0.028527999999999998,0.028245,0.01863,-0.89225,0.029898,-0.008857799999999999,0.023438,0.021334,0.0029474,0.023137,0.011482,0.016076,0.020624,0.025240000000000002,142.77,-0.0091559,140.31,147.69,130.46,-0.17522000000000001,169.85,260.92,0.05195399999999999,192.0,147.69,0.0050227,172.31,-0.0019048,150.15,224.0,263.69,279.38,137.85,512.0,95.385,4.4239,244.92,182.15,177.85,5.4831,2.1843,404.92,0.022024000000000002,233.85,137.85,440.0,423.38,230.77,239.08,1.9043,318.46,268.31,329.23,291.08,1.5405,1.32
969,0.018665,-0.068444,0.010641,0.009900299999999999,0.008822700000000001,0.013133,0.011853,0.014009,0.056025,0.0086207,0.030461000000000002,0.019127,0.011786,-0.71244,0.017309,0.013338999999999998,0.018252,0.014143000000000001,0.049468,0.012055,0.0011492000000000002,0.017443,0.005863,0.011448999999999999,302.34,0.0015728,304.55,295.72,199.72,-0.22726999999999997,260.41,185.38,0.061612,229.52,179.86,-0.0029287,253.79,-0.0035774,199.72,228.41,228.14,119.45,242.76,55.172,620.69,4.996,418.21,193.1,410.07,6.6441,3.3553,371.03,-0.0014822000000000001,174.34,211.86,418.21,479.31,336.28,479.45,2.7806,324.41,419.03,314.48,360.97,2.2151,1.8731
970,0.040351,-0.041063,0.017188,0.01377,0.015819999999999997,0.01709,0.015771,0.016895,0.068076,0.014648,0.033297,0.02085,0.015332,-0.44173,0.016797,0.020578,0.024072,0.025293,0.048239,0.014844,-0.0053248,0.019385,0.003211,0.015527000000000001,154.4,0.011299,166.4,157.6,164.0,-0.19523,155.2,172.0,0.064079,188.8,173.6,-0.0040446,136.8,0.0023707,144.0,126.4,158.2,212.2,132.0,15.2,168.4,2.1352,154.4,138.4,287.7,4.4203,1.7632,210.5,0.018755,140.8,124.0,160.3,217.1,202.1,232.8,1.4282,265.0,194.1,195.8,171.3,1.061,0.85165
971,0.041536000000000003,-0.041601,0.010362,0.011881999999999998,0.013184,0.015625,0.015028,0.016005000000000002,0.063837,0.015544,0.03188,0.017551,0.014730000000000002,-0.65651,0.014865,0.023132,0.016574000000000002,0.020481,0.047351,0.010362,-0.011238,0.020291,0.0049371,0.012695,194.22,0.0070003,207.11,196.0,174.67,-0.22501,167.11,167.11,0.058911,120.0,199.11,-0.015974000000000002,204.44,-0.0082536,168.89,197.33,240.72,260.89,262.22,12.444,70.444,3.5199,264.83,162.22,277.28,5.1610000000000005,2.3807,320.5,0.019974000000000002,203.11,172.89,275.67,340.56,229.22,296.78,1.9853,246.67,312.67,253.0,287.94,1.808,1.4893
972,0.009292299999999998,-0.067235,0.01237,0.009440100000000002,0.013346,0.016927,0.008789100000000001,0.017253,0.045964,0.010254000000000001,0.043931,0.017253,0.0037435000000000003,-0.36862,0.017904,0.040386,0.017904,0.010905,0.052109,0.0045573,-0.016479,0.015951,-0.016546,0.0078125,120.0,0.029582,157.33,149.33,178.67,-0.19418,128.0,197.33,0.055229999999999994,138.67,96.0,-0.0032735999999999998,114.67,0.014366,186.67,128.0,82.667,108.67,266.67,120.0,69.333,6.2913,269.33,189.33,160.33,9.2839,4.1299,231.33,0.0017419,117.33,234.67,141.33,255.33,210.67,280.67,2.8721,267.0,277.33,184.67,170.0,2.3064,1.8934
973,0.13557,-0.090472,0.054036,0.072266,0.080078,0.054688,0.0625,0.09375,0.054796000000000004,0.046875,0.11409000000000001,0.05599,0.070312,-0.82921,0.06640599999999999,0.094674,0.048503,0.07421900000000001,0.078312,0.054688,0.045433,0.03125,0.060194000000000004,0.09375,474.67,-0.018813,261.33,512.0,106.67,0.76976,64.0,32.0,0.16466,32.0,40.0,-0.010863,45.333,0.13614,128.0,64.0,176.0,64.0,128.0,884.67,272.0,2.6587,384.0,256.0,337.0,2.9297,2.1175,747.33,0.088723,106.67,56.0,250.0,256.0,773.33,509.0,2.0166,1232.0,24.0,268.67,759.67,1.9204,1.8904
974,-0.054213,-0.114,0.0078125,0.011998,0.019531,0.013951,0.016183000000000003,0.020647,-0.0070255,0.0066964,0.053392999999999996,0.018973,0.007533499999999999,-0.25151999999999997,0.015903999999999998,0.052978,0.013393,0.015625,0.045571,0.023438,0.0023214000000000004,0.032924,-0.0083964,0.015625,164.57,0.045196,109.71,182.86,128.0,-0.18194000000000002,68.571,169.14,0.025963999999999997,128.0,178.29,0.017063,105.14,0.032402,292.57,192.0,0.0,32.0,128.0,6.8571,596.57,4.8891,377.14,100.57,241.14,5.8498,3.3702,285.71,-0.012186,141.71,173.71,457.14,228.57,294.86,326.29,2.4471,262.86,297.14,304.0,378.29,2.1287,2.079
975,0.034716000000000004,-0.066319,0.018716999999999998,0.014648,0.02002,0.020671000000000002,0.021159,0.023763,0.07447999999999999,0.017904,0.034348000000000004,0.027507,0.017008000000000002,-0.5745899999999999,0.023438,0.013238,0.023681999999999998,0.019287000000000002,0.057399,0.023763,-0.0031182,0.026042000000000003,0.007588500000000001,0.021973,185.33,-9.19e-05,193.33,165.33,166.67,-0.22461,170.67,170.67,0.075825,128.0,117.33,-0.0078423,173.33,-0.006949500000000001,112.0,134.67,237.67,94.0,128.0,408.33,202.33,3.1021,321.5,197.33,277.0,4.1836,2.6907,330.0,0.018084,128.0,182.67,224.0,191.5,278.0,374.5,1.6604,304.67,243.5,277.33,311.83,1.3733,1.17
976,0.0071502,-0.11198,0.015775,0.024638999999999998,0.012019,0.013822,0.015625,0.014273,0.07224,0.020132,0.051967,0.023438,0.016526,-0.55025,0.017728,0.014663999999999998,0.017578,0.01247,0.077669,0.015325,-0.012843,0.018328999999999998,0.006934100000000001,0.015625,219.08,-0.0094294,189.54,177.23,91.07700000000001,-0.29703,236.31,147.69,0.090435,226.46,152.62,-0.023675,157.54,-0.022933000000000002,123.08,216.62,224.62,43.692,236.31,44.308,446.77,4.1485,299.08,152.62,324.31,4.9493,2.6860000000000004,187.69,0.031863,233.85,189.54,281.23,160.31,181.54,247.38,1.7152,377.23,307.08,206.77,332.92,1.4242,1.2154
977,0.010243,-0.049785,0.015066999999999999,0.0078125,0.014230000000000001,0.010184,0.015066999999999999,0.013393,0.034156,0.008789100000000001,0.044877999999999994,0.019671,0.012277,-0.5332600000000001,0.013531999999999999,0.039719,0.019252000000000002,0.014787999999999999,0.042593,0.012416,-0.014372999999999999,0.014509000000000001,-0.01938,0.0083705,148.57,0.031774000000000004,178.29,198.86,201.14,-0.18639,221.71,180.57,0.0417,237.71,171.43,0.00010569,219.43,0.017580000000000002,205.71,107.43,190.86,245.71,164.57,54.857,8.0,5.4664,268.29,121.14,116.57,7.7662,4.35,224.29,-0.011386,130.29,173.71,148.0,332.57,197.14,197.71,3.3384,302.29,285.71,249.14,210.0,2.9454,2.2146
978,-0.016015,-0.097549,0.016797,0.009375,0.008593799999999999,0.014258000000000002,0.015234000000000001,0.013672,0.031157999999999998,0.010352,0.047527999999999994,0.021093999999999998,0.012305,-0.35565,0.015819999999999997,0.040448000000000005,0.010156,0.022656,0.053597000000000006,0.0099609,-0.014981,0.014258000000000002,-0.02465,0.014844,147.2,0.030358999999999997,230.4,185.6,208.0,-0.21353000000000003,307.2,105.6,0.050962,192.0,172.8,0.0011335999999999998,166.4,0.01731,179.2,211.2,225.6,196.0,211.2,12.8,93.6,4.3361,248.0,208.0,288.0,7.5286,3.5859,230.4,-0.021108000000000002,137.6,182.4,246.4,354.0,384.0,285.6,2.9165,323.2,222.0,199.2,196.8,2.4876,1.9025
979,0.10375999999999999,-0.005882,0.015038999999999999,0.011328,0.016602000000000002,0.019531,0.019922,0.020703,0.11990999999999999,0.0091797,0.008317399999999999,0.017969,0.013672,-0.8720700000000001,0.014062999999999999,-0.016891999999999997,0.019922,0.012109,0.043494,0.012109,-0.007506999999999999,0.019922,0.010813,0.020313,230.4,-0.028454000000000004,185.6,201.6,160.0,-0.24211999999999997,243.2,208.0,0.087713,115.2,163.2,-0.022975,201.6,-0.030351,160.0,147.2,287.2,192.8,150.4,12.0,138.4,2.6152,536.4,166.4,409.6,5.2846,2.2154,268.8,0.032741,227.2,121.6,216.0,300.8,229.6,352.0,1.8199,340.8,274.4,226.4,368.8,1.5599,1.4880000000000002
980,0.046446,-0.052844,0.016135,0.016559,0.019786,0.013841999999999998,0.016219,0.017322999999999998,0.079188,0.018512,0.032954000000000004,0.018172999999999998,0.013247,-0.57726,0.019701,0.012844999999999999,0.021824,0.019275999999999998,0.051644,0.02106,-0.0087087,0.021144999999999997,-0.0053806999999999995,0.015965,178.09,0.0067434,125.22,217.04,197.57,-0.24665,175.3,164.17,0.073357,116.87,205.91,-0.0035610999999999998,218.43,0.0022819000000000003,112.7,200.35,181.91,49.391000000000005,147.48,107.48,456.35,3.4657,268.87,198.96,214.61,6.1706,2.1275,290.78,0.018152,176.7,173.91,229.22,284.87,296.87,273.22,1.4332,322.43,154.61,246.78,285.57,1.2252,1.0195
981,-0.060564,-0.14492,0.010703,0.014297,0.009218700000000002,0.012969,0.009609399999999999,0.010156,-0.006462100000000001,0.017656,0.044167000000000005,0.012812,0.010781,-0.42955,0.016094,0.041442,0.014531,0.015234000000000001,0.039891,0.010937,0.0014311,0.017891,-0.006683800000000001,0.016875,271.36,0.034397000000000004,224.0,220.16,234.24,-0.26519000000000004,181.76,272.64,0.024922,222.72,215.04,0.012665000000000001,166.4,0.024339,261.12,213.76,556.16,293.76,276.48,802.56,242.56,1.2507,491.2,204.8,411.52,1.88,1.0512,491.2,-0.009240100000000001,218.88,202.24,481.28,366.72,534.24,448.32,0.7916,460.48,319.84,462.72,499.2,0.69245,0.59663
982,-0.06389600000000001,-0.12000999999999999,0.012938999999999999,0.010254000000000001,0.017578,0.010498,0.008789100000000001,0.019531,-0.018849,0.0095215,0.045888,0.016113,0.0073242,-0.24483000000000002,0.0070801,0.049235,0.012938999999999999,0.020996,0.034676,0.008300799999999999,0.00091771,0.018066,-0.014162000000000001,0.0070801,280.0,0.045033,200.0,96.0,208.0,-0.18263,196.0,256.0,0.013675999999999999,256.0,160.0,0.018353,112.0,0.034145,280.0,108.0,292.0,334.0,208.0,184.0,148.0,4.2986,328.0,188.0,384.0,5.462999999999999,3.0083,441.0,-0.023651,180.0,164.0,369.0,442.0,201.0,390.0,2.3532,217.0,233.0,237.0,315.0,1.8803,1.5963
983,0.022456,-0.07860299999999999,0.01123,0.010498,0.008789100000000001,0.015381,0.007568399999999999,0.013672,0.068485,0.011719,0.030563999999999997,0.013672,0.0063476999999999995,-0.64123,0.014159999999999999,0.013566,0.008300799999999999,0.017578,0.05885,0.0073242,-0.012466,0.015625,-0.0083572,0.010742,280.0,-0.0019917999999999997,252.0,216.0,256.0,-0.25744,168.0,276.0,0.07512,176.0,272.0,-0.012893,220.0,-0.010189,180.0,184.0,411.0,278.0,168.0,246.0,386.0,4.4259,222.0,140.0,168.0,6.0375,3.662,313.0,0.00033074,180.0,208.0,244.0,503.5,151.0,371.0,2.4568,441.0,436.0,403.0,250.0,2.2097,1.8911
984,0.08777,-0.0063554,0.013493999999999999,0.010298,0.009943200000000001,0.018821,0.014915000000000001,0.015269999999999999,0.10427,0.010476000000000001,0.0027331,0.018111000000000002,0.010121,-0.77246,0.011364,-0.022452,0.013316999999999999,0.02255,0.025988,0.013672,0.0030298,0.021838999999999997,0.0013169,0.012429,180.36,-0.011918999999999999,107.64,250.18,197.82,-0.26646,302.55,113.45,0.067772,110.55,194.91,0.0018968,203.64,-0.0024535,308.36,212.36,370.91,218.91,162.91,346.91,293.82,4.537,299.64,203.64,426.55,5.5112,2.8471,387.64,0.0030287,177.45,212.36,389.82,170.91,456.73,298.18,2.6026,258.18,545.45,360.73,359.27,2.1394,1.7431
985,0.12498,0.042563,0.022481,0.021365000000000002,0.022959,0.019969999999999998,0.023916,0.02563,0.12257,0.022003,-0.0084331,0.023517,0.021763,-0.84295,0.024713,-0.025518,0.024194999999999998,0.024194999999999998,0.034226,0.018335,0.016477000000000002,0.024075,0.018698,0.018017,156.08,-0.0279,145.63,133.88,125.39,-0.19887,140.41,141.71,0.082066,97.959,141.71,0.0043968,159.35,-0.014053999999999999,114.29,160.65,210.61,153.47,97.959,12.245,41.06100000000001,2.3253,125.71,120.82,247.27,5.0579,1.4668,269.71,0.017268000000000002,160.65,163.92,118.78,285.06,212.9,202.69,1.1259,237.55,210.37,168.24,236.08,0.88685,0.68013
986,0.14403,0.09231,0.024987,0.021956,0.025929,0.031048000000000003,0.028085000000000002,0.02667,0.10837000000000001,0.025189,-0.017757,0.024044,0.020069999999999998,-0.92891,0.024515000000000002,-0.016982,0.029633999999999997,0.031923,0.0092118,0.029768,0.017975,0.027074,0.021495,0.023572,157.79,-0.014790000000000001,175.45,148.97,178.76,-0.15270999999999998,158.9,182.07,0.052346000000000004,111.45,204.14,0.0066615,175.45,-0.0064193,109.24,180.97,140.14,130.48,93.79299999999999,101.52,475.86,4.3995,314.34,136.83,275.59,5.9951,2.9674,279.59,0.00055059,186.48,210.76,481.1,305.52,292.69,286.34,2.2291,339.17,264.0,241.24,303.86,1.8828,1.5792
987,0.097173,0.038098,0.023577,0.019438,0.023112,0.021763,0.021205,0.024089,0.085992,0.021996,0.021806,0.026227999999999998,0.0133,-0.8092600000000001,0.022321,0.0082106,0.023531,0.025856,0.035469,0.014787999999999999,-0.007161,0.027576,0.008537200000000002,0.018322,153.9,-0.0030662,149.33,129.52,185.14,-0.17047,140.95,168.38,0.059289999999999995,126.48,152.38,-0.011987000000000001,156.19,-0.011221,178.29,115.05,118.19,40.952,123.43,30.285999999999998,31.143,2.9574,200.48,126.48,186.95,3.7521,1.7703,164.57,0.016640000000000002,140.95,147.05,141.81,169.05,140.57,174.95,1.2416,165.14,134.57,104.95,167.81,1.0511,0.8842899999999999
988,0.06131,-0.088322,0.01295,0.01571,0.017238,0.016262000000000002,0.016771,0.019446,0.071742,0.01312,0.038779,0.022291,0.017238,-0.6401399999999999,0.017026,0.007660300000000001,0.021697,0.016644,0.054479,0.010190000000000001,-0.0088044,0.020932,-0.0041937,0.016474000000000003,217.74,0.0015034,198.96,187.13,171.13,-0.17549,211.48,217.04,0.093403,119.65,178.78,-0.01183,144.0,-0.013162,186.43,204.52,227.48,316.78,211.48,34.783,68.0,1.7375,274.43,194.09,233.57,2.5225,1.1286,243.04,0.010572,162.09,164.17,196.96,272.17,236.7,276.35,0.8768,258.7,296.35,202.78,194.0,0.75448,0.6181800000000001
989,0.1878,0.086578,0.022321,0.021624,0.01995,0.022391,0.024135,0.028599,0.14769000000000002,0.019601,-0.048135000000000004,0.021973,0.0226,-0.9603200000000001,0.0256,-0.050518,0.023577,0.026716000000000004,-0.009351,0.021484,0.036012,0.021833,0.017047,0.020089,109.71,-0.030805000000000003,171.43,166.86,156.57,-0.20872,160.0,165.71,0.06448999999999999,132.57,154.29,0.023943,187.43,0.00055376,164.57,145.14,113.71,388.86,185.14,8.5714,157.71,4.0319,106.29,203.43,255.29,6.0494,3.3871,304.14,-0.0026798,134.86,193.14,198.0,285.29,396.0,234.43,2.5628,321.0,309.71,247.29,180.29,1.5949,1.2138
