,LPC_Coefficient5,LPC_Coefficient2,LPC_Coefficient8,LPC_Coefficient10,F1_S2,LPC_Coefficient7,LPC_Coefficient9,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient6,LPC_Coefficient4,LPC_Coefficient3,LPC_Coefficient1,LPC_Coefficient14,DecayRatioCycle,F1_S1,F2_S2,LPC_Coefficient15,F2_S1
563,0.040188,0.53687,0.031562,0.03092,0.0078125,0.11067,0.037989,0.062329999999999997,0.009818799999999999,0.041846,0.035817,0.13312000000000002,0.0083318,-0.6586,-0.0079482,0.30969,0.0039062,0.0078125,0.073451,0.0
564,-0.15727,0.23169,0.13938,0.088515,0.0039062,0.005863800000000001,-0.062094,0.098401,-0.0012299000000000001,-0.034824,0.090071,0.28462,-0.15367,-0.60051,0.029797000000000004,0.0018392,0.0078125,0.015625,0.007551100000000001,0.0039062
565,0.039273,0.0017244,0.018836000000000002,0.005677399999999999,0.0078125,0.045274,0.01766,-0.0039042,-0.0015386,0.030746,0.047416,0.052552999999999996,0.11264,-0.62336,0.03021,0.006408400000000001,0.015625,0.0078125,0.040219,0.0078125
566,0.032717,-0.040215,0.072509,0.056048,0.0078125,0.06253099999999999,0.074699,0.040325,0.0010133,-0.007809399999999999,0.052448,0.07501100000000001,-0.073887,-0.18095,0.0056339,0.015797,0.0039062,0.015625,0.0087355,0.0078125
567,0.12188,0.912,0.036274,0.082137,0.0078125,0.029983,0.025453,-0.07820099999999999,0.098625,0.024686000000000003,-0.07449,0.11212000000000001,-0.25095,-1.364,-0.10314000000000001,0.2739,0.0039062,0.015625,0.10288,0.0078125
568,0.05513,0.017547,0.009046,0.16455,0.0078125,0.04908,-0.030680000000000002,-0.058265,0.13875,-0.074963,0.17438,0.053505,0.1321,-0.47126999999999997,-0.0088295,0.007472100000000001,0.0078125,0.0078125,0.025361,0.0
569,0.0637,-0.12190999999999999,0.068365,0.034815,0.0078125,0.071979,0.053678,0.01077,-0.023191999999999997,-0.032049,0.063439,0.032169,-0.068552,-0.22476999999999997,0.0057145,0.010957999999999999,0.0039062,0.0039062,0.042301,0.0078125
570,0.018359,-0.061068,0.061997000000000003,0.020075,0.0,0.058950999999999996,0.043985,0.0035496000000000004,-0.010054,-0.012723,0.043689,0.0061041,-0.0065334,-0.16535,-4.6200000000000005e-05,0.023769,0.0,0.0078125,0.020557,0.0039062
571,0.085908,0.013024,0.0072789000000000005,0.037999,0.0078125,0.06983500000000001,-0.059252,0.068601,-0.023569999999999997,0.010513,0.057153999999999996,0.071668,0.010549,-0.45593999999999996,-0.0031062,0.0019274000000000001,0.0039062,0.0039062,-0.075846,0.015625
572,-0.015105,-0.038313,0.0056374,0.092251,0.0039062,0.06096,0.11885,0.046688,0.033983,-0.049297,-0.0060423000000000004,0.29395,-0.033188,-0.16463,-0.037308999999999995,0.038663,0.0078125,0.0078125,0.011000000000000001,0.0
573,0.13144,0.54803,0.098476,0.11989000000000001,0.0039062,0.11483,0.019137,-0.012289,0.045866000000000004,0.050918,0.040487,0.029182,0.12403,-0.7379100000000001,-0.046425,0.26992,0.0078125,0.0078125,0.039442000000000005,0.0
574,0.11756,0.043235,-0.013066,0.099492,0.0039062,-0.049634,0.11703,0.017234,0.023246,0.022811,0.099161,-0.034767,-0.023719999999999998,-0.17427,-0.01287,0.006806399999999999,0.0,0.0,0.0074268,0.0039062
575,0.11917,-0.059605,0.056139999999999995,0.026938,0.0,0.024259,0.057254,-0.010447,0.00076272,-0.0030188000000000003,0.008583,0.089901,-0.033387,-0.36796,-0.029017,0.026149000000000002,0.0078125,0.013672,0.038556,0.015625
576,-0.045192,0.15771,0.020737000000000002,-0.013465000000000001,0.0019531,-0.013688999999999998,0.081815,0.081512,0.016724,-0.018775,0.1408,0.17972,0.00029389,-0.33150999999999997,-0.008217700000000001,0.017442,0.0039062,0.011719,0.036059,0.013672
577,0.14128,0.096439,0.075597,0.072284,0.013672,0.010404,0.074537,0.029204,-0.022391,-0.054422000000000005,0.01675,0.15635,-0.051446000000000006,-0.5012,-0.004372699999999999,0.0037436999999999995,0.0,0.0078125,0.04698,0.0078125
578,0.12583,0.7366199999999999,-0.045724,0.049194,0.013672,0.15438,0.061864999999999996,-0.0027358,-0.012624,0.085371,-0.007952500000000001,0.015481,-0.072935,-1.1206,-0.024624,0.19045,0.0,0.0078125,0.0022218000000000003,0.0078125
579,0.0086435,-0.093317,0.038577,0.060816999999999996,0.0078125,0.007364,0.042972,0.067041,0.042017,0.019750999999999998,0.0075611,0.021315999999999998,-0.020658000000000003,-0.18475999999999998,0.012354,0.009565299999999999,0.011719,0.0078125,0.0012503,0.0078125
580,0.030631,-0.1121,0.011184999999999999,0.020484,0.0039062,0.028043000000000002,-0.016628,0.027573,0.021377,0.019137,0.021247,0.032758999999999996,0.012463,-0.44285,0.018537,0.0052049999999999996,0.005859399999999999,0.013672,-0.035401999999999996,0.0078125
581,0.081203,-0.025144,0.0802,0.068321,0.0039062,0.041607,0.10188,0.012183,-0.0075144999999999995,-0.012095,0.055139,-0.018941,-0.11012000000000001,-0.14508,-0.020413999999999998,0.017668,0.005859399999999999,0.0039062,-0.0025811,0.0
582,0.042122,0.17772000000000002,0.050045,0.029541,0.0078125,0.031883999999999996,0.026923000000000002,0.056828,0.017644,0.0057366000000000006,0.07774,0.16942000000000002,-0.18464,-0.40962,0.0534,0.018095,0.0039062,0.015625,0.013359000000000001,0.015625
583,-0.090378,0.32337,0.027531,-0.05145,0.0039062,0.13014,0.016234000000000002,-0.013297999999999999,0.083346,-0.031998,0.12850999999999999,0.31443000000000004,-0.35855,-0.7982,0.0040021,0.0044755,0.0039062,0.03125,0.0024358,0.013672
584,-0.10959,0.40373000000000003,0.09676799999999999,0.10482999999999999,0.0039062,0.065093,-0.039473,0.054019000000000005,-0.025183,0.10008,0.1557,0.24515,0.04651,-0.7047,-0.02394,0.35226,0.0039062,0.03125,0.054175,0.013672
585,-0.02978,-0.0070865,0.11439,-0.020338,0.019531,0.042121,0.042839999999999996,0.043468,0.019246,-0.033346,-0.00067702,0.27875,-0.22912,-0.33125,0.054774,0.0095191,0.0078125,0.0078125,0.038265,0.0078125
586,0.15794,0.47458,-0.025404,-0.020218,0.019531,0.12229000000000001,0.12569,0.10244,-0.0017515999999999999,-0.050067,-0.05968,-0.064071,0.17811,-0.8483700000000001,0.15797,0.2703,0.0078125,0.0078125,-0.061389,0.0078125
587,0.053533000000000004,0.8313799999999999,0.17681,0.012508,0.019531,-0.11225999999999998,0.0033330999999999994,0.020034,0.024657,0.039327999999999995,0.15954000000000002,0.15236,-0.22683000000000003,-1.0254,0.019568000000000002,0.29273000000000005,0.0078125,0.0078125,0.0014191,0.0078125
588,0.035011,-0.10355999999999999,0.0051241,0.057195,0.0039062,0.023977000000000002,0.086474,0.07243,0.019148,-0.01125,0.0253,0.33921999999999997,0.0020418,-0.27931,0.00055207,0.013936000000000002,0.0,0.015625,0.052007000000000005,0.0078125
589,0.12219000000000001,-0.16383,-0.035617,-0.0095215,0.0039062,-0.0050048,-0.034418000000000004,0.015847999999999998,0.034606,0.040545,0.059565,0.16473,0.10530999999999999,-0.66099,0.0035938000000000003,0.0056697,0.015625,0.019531,-0.05365,0.0039062
590,-0.024994,0.69242,0.13875,0.11692999999999999,0.0039062,0.025710000000000004,-0.026872000000000004,0.0065517,0.042832999999999996,0.014159999999999999,0.1129,0.18689,-0.090956,-0.96985,0.023072,0.30108,0.015625,0.019531,0.028432,0.0039062
591,0.066188,0.28328000000000003,0.098743,-0.053767999999999996,0.0,0.10392,0.0041768000000000005,0.011274,0.045625,0.025252,0.040222,0.12287000000000001,-0.22916,-0.14239000000000002,0.034492,0.006819800000000001,0.0039062,0.013672,0.012148,0.009765600000000001
592,-0.022297,0.10047,0.014386000000000001,0.12072000000000001,0.0,0.083359,-0.024703,-0.026643,0.069354,0.023097,0.17240999999999998,0.017152,0.27594,-0.62537,-0.026001999999999997,0.22641999999999998,0.0039062,0.013672,0.0594,0.009765600000000001
593,0.0064613,0.15311,0.013078,0.007269299999999999,0.0019531,-0.0011107,0.015188,0.010121,0.025169,0.023188999999999998,-0.0028748000000000003,0.050737,0.026506000000000002,-0.66598,0.024711,0.0032790999999999996,0.0039062,0.011719,0.036937,0.011719
594,0.024059,-0.047662,0.10835999999999998,0.030557,0.0039062,0.06199299999999999,0.07194600000000001,0.070161,-0.0086828,-0.039854,0.050957,0.024339,-0.07963300000000001,-0.13869,-0.032475,0.011165999999999999,0.0039062,0.011719,0.05533099999999999,0.0
595,0.018652000000000002,-0.11347,0.042154000000000004,-0.0044155,0.0039062,0.096635,-0.056144000000000006,0.03365,-0.00013121,-0.027601999999999998,0.093975,0.039476,0.0013871999999999999,-0.47631,-0.012714,0.015007,0.019531,0.019531,0.051976,0.015625
596,0.12562,0.1014,0.098344,0.039645,0.0,0.043011,0.06283,0.033461000000000005,0.033098,0.023025999999999998,0.027097000000000003,0.073737,-0.040049,-0.18674000000000002,0.0020375999999999997,0.041848,0.0039062,0.0039062,-0.0043576,0.0078125
597,0.031993,-0.010204000000000001,0.04562,0.034026,0.0,0.045339,0.044025,-0.019759,-0.028857999999999998,-0.011876000000000001,0.071418,0.05291799999999999,0.058323,-0.31624,0.035139,0.0083508,0.0039062,0.015625,0.039816000000000004,0.0
598,0.076461,-0.19817,0.020632,0.012596,0.0078125,0.032982,0.014168,0.0057382,0.0071108000000000005,0.0021486,0.060275999999999996,0.048839999999999995,-0.042355000000000004,-0.44483999999999996,0.0053606,0.010981,0.0039062,0.0078125,0.022723,0.0039062
599,0.06587,-0.060859,0.023658000000000002,0.0061797,0.0039062,0.055853,0.005885100000000001,0.0018692000000000001,0.011736,0.044356,0.062567,0.071492,0.01521,-0.16112,0.031297000000000005,0.0080824,0.0078125,0.0078125,0.022665,0.0039062
600,0.084728,-0.14104,0.18474000000000002,0.066064,0.011719,0.17804,-0.10789000000000001,0.13325,0.21883000000000002,0.014877000000000001,0.073138,0.40836999999999996,0.094955,0.31886,0.08820800000000001,0.010813,0.0078125,0.015625,-0.022449,0.019531
601,-0.030264999999999997,0.26686,0.11980999999999999,0.13674,0.0039062,0.0077936,-0.095026,0.020516,0.13460999999999998,-0.025330000000000002,0.21306999999999998,0.2612,-0.15463,-0.1727,0.053230999999999994,0.0041866,0.0078125,0.0078125,-0.0016717,0.0078125
602,0.14132,0.38466999999999996,0.11292,0.14615,0.0039062,0.098333,0.074945,0.17163,0.098952,0.066354,0.10232000000000001,0.26124,0.34946,0.45579,0.058646000000000004,0.14065,0.0078125,0.0078125,0.018192,0.0078125
603,0.082076,0.31324,0.019941999999999998,0.13287000000000002,0.0039062,-0.045114,0.029613999999999998,0.043917000000000005,-0.0038646,-0.00027402,0.27001,0.25306,-0.4532,-0.11950999999999999,0.022207,0.0052644,0.0039062,0.0078125,0.08239199999999999,0.0078125
604,0.024259,-0.16934000000000002,0.07233099999999999,0.02369,0.0078125,0.075894,0.05297,0.0013644,-0.013736000000000002,-0.0098932,0.06136799999999999,-0.023165,-0.093341,-0.24794000000000002,0.0063579,0.012083,0.0078125,0.017578,0.035074,0.0078125
605,0.018501,0.041672,-0.0039384,0.078204,0.0039062,0.066346,0.006037399999999999,0.066414,-0.036469,-0.066985,0.029552,0.16535,0.07170399999999999,-0.69276,0.011961,0.0033753999999999998,0.0078125,0.015625,0.10675,0.0078125
606,0.012762,0.003786,0.050779000000000005,0.07106599999999999,0.0039062,-9.93e-05,0.064968,0.026356,0.054975,0.041822000000000005,0.16349,0.1128,0.10073,-0.037606,0.02855,0.0052393,0.0039062,0.011719,0.052272000000000006,0.015625
607,0.026412,-0.12983,0.05975,0.058965,0.0039062,0.065948,0.057109,0.025664,-0.0030219,-0.014149,0.042489,-0.0015949999999999998,-0.069703,-0.19244,-0.027831,0.015854,0.0078125,0.015625,-0.0073251,0.015625
608,-0.057012,0.34705,0.14649,0.2821,0.0039062,-0.19610999999999998,-0.18314,-0.074285,0.026233,-0.0017012000000000002,0.11,0.4139,-0.40294,-0.93578,-0.0051122,0.0038338,0.0039062,0.011719,-0.020908000000000003,0.013672
609,0.1032,0.063654,-0.0027134,0.069736,0.0,0.031811,0.017277,0.03876,0.023661,0.020922,0.090787,0.096322,0.14072,-0.5421600000000001,0.021648,0.020548,0.0039062,0.0078125,0.04325,0.0039062
610,-0.0009548,0.2667,-0.14565,0.24084,0.005859399999999999,-0.21011999999999997,0.0099965,0.076007,0.047136000000000004,0.023528,0.19897,0.082643,-0.44616999999999996,-0.48649,0.006721899999999999,0.0044291,0.0039062,0.015625,-0.051147000000000005,0.0078125
611,0.11507,0.2859,0.048714999999999994,-0.024791,0.005859399999999999,0.1077,0.11537,0.16233,-0.043893,0.039310000000000005,-0.020253999999999998,0.14024,-0.05772000000000001,-0.29435,-0.034842000000000005,0.19039,0.0039062,0.015625,0.025942000000000003,0.0078125
612,0.089612,0.16435999999999998,0.043854000000000004,0.14898,0.0039062,-0.015726,0.08632999999999999,0.060257000000000005,-0.015221,0.017077000000000002,0.082721,0.11325,-0.0041832,-0.19071,0.09521,0.0094841,0.0078125,0.011719,-0.048741,0.0
613,0.00021509,-0.072951,0.040484,0.081684,0.0039062,-0.008583799999999999,0.083748,0.0044859999999999995,0.020708,0.042605000000000004,-0.019535,0.045438,0.033817,-0.44015,0.06938,0.008545,0.0078125,0.015625,-0.0072951000000000005,0.011719
614,-0.1369,0.70373,0.17069,0.06539,0.0039062,-0.051821000000000006,-0.017768,0.026768,-0.017564,0.060726999999999996,0.19931,0.46833,-0.40269,-0.8166,-0.020522,0.26077,0.0078125,0.015625,0.059532,0.011719
615,0.046693,-0.10343,0.051341,0.050466000000000004,0.0039062,0.047416,0.050723000000000004,0.047952,0.033825,0.019426,0.045328,0.018453999999999998,-0.043591000000000005,-0.21379,0.0061276,0.0083719,0.0039062,0.0,-0.0085356,0.0078125
616,0.025963,-0.17584,0.060121,0.038222000000000006,0.0078125,0.054331,0.056001999999999996,0.021522,0.0065051,-0.015,0.050636,-0.026170999999999996,-0.092282,-0.26571999999999996,-0.032427,0.010172,0.0078125,0.015625,-0.026764,0.0
617,-0.1411,0.9155399999999999,0.15853,0.08304199999999999,0.0078125,-0.045137000000000004,0.026094,0.013727000000000001,0.10539000000000001,-0.039204,0.30011,0.514,-0.41268,-0.92337,0.060562,0.30134,0.0078125,0.015625,0.013152,0.0
618,0.23601999999999998,0.012833,0.1174,0.031181999999999998,0.0039062,0.091073,-0.029894999999999998,-0.032217,-0.07306,-0.031156,0.033082,0.031552,-0.49149,-0.34515,-0.021543,0.0027446,0.0078125,0.015625,0.097138,0.011719
619,-0.36685999999999996,0.7488100000000001,0.020812999999999998,-0.030813999999999998,0.0039062,-0.033772,-0.026206999999999998,0.029032,0.020635,0.095161,0.28936999999999996,0.59875,-0.90945,-0.9737299999999999,0.0084096,0.0038363,0.0078125,0.0,0.010426999999999999,0.0
620,0.026114,0.45175,0.12357,0.067022,0.0039062,0.055812,0.090135,0.094802,0.028009,0.099244,0.25378,0.25493000000000005,0.056438999999999996,-0.23446,0.044424,0.40971,0.0078125,0.0,0.045715,0.0
621,-0.09027,0.74892,0.19823,0.11888,0.0039062,-0.021181000000000002,-0.007226100000000001,0.081097,0.013271000000000002,0.037912,0.24699000000000002,0.44723999999999997,-0.27181,-0.62683,0.026101999999999997,0.31137,0.0078125,0.0,0.053126,0.0
622,0.06787699999999999,0.16419,0.051864999999999994,-0.015364,0.0039062,-0.0026699000000000002,0.056979999999999996,0.030039999999999997,-0.010851999999999999,0.041279,0.1053,0.11678,-0.030619999999999998,-0.42896999999999996,0.0028293000000000003,0.011535,0.0039062,0.0078125,0.074573,0.0
623,0.030266,-0.15787,0.057694,0.06311,0.0078125,0.014687,0.047825,0.0068363,-0.0075423,0.026106,0.096934,0.074577,0.032164,-0.22179000000000001,-0.0078447,0.031093,0.0078125,0.0078125,0.059338,0.0078125
624,0.037386,0.39898,-0.046662,0.071139,0.0,-0.024985,-0.0011368,-0.0083741,0.0049378,-0.016165000000000002,0.12154000000000001,-0.073098,0.084577,-1.0009,0.037658,0.0031668000000000004,0.0039062,0.011719,0.026899,0.0078125
625,0.037399,-0.091032,0.05984,0.055415,0.0039062,0.06666,0.060572,0.030900999999999998,0.012589,-0.005305,0.059917,0.01898,-0.036029000000000005,-0.15091,-0.012116,0.007772199999999999,0.0039062,0.0039062,0.0019951,0.0078125
626,0.040675,0.052217999999999994,-0.010612,0.034225,0.0039062,0.054002999999999995,-0.023161,0.018596,-0.0010647999999999999,0.0003593,0.099618,0.029908999999999998,0.099988,-0.7639,0.030329000000000002,0.034168000000000004,0.0039062,0.015625,-0.021741999999999997,0.0078125
627,-0.011748999999999999,0.44558000000000003,0.1175,0.020584,0.0039062,0.0082532,0.040482,0.052614,-0.026925,0.064993,0.17815999999999999,0.18475999999999998,-0.026314999999999998,-0.6987899999999999,0.07130299999999999,0.25313,0.0039062,0.015625,-0.01882,0.0078125
628,0.018066,-0.09615399999999999,0.05471,0.055907000000000005,0.0039062,0.045237,0.056098,0.042476,0.027263,0.018095,0.034615,0.00080486,-0.039909,-0.17073,0.0080554,0.0046745,0.011719,0.015625,-0.00012391,0.0
629,0.0078145,0.54359,0.12541,0.06688200000000001,0.0,0.026716000000000004,-0.015595,0.095342,-0.063202,0.050134,0.12412000000000001,0.31961,-0.33021999999999996,-0.69762,0.037161,0.018446,0.0,0.0078125,0.056945,0.0
630,0.005514,0.28436999999999996,0.10062,0.0024785,0.0,0.0090842,0.010846,0.028926,-0.0038902999999999997,-0.030289,0.1357,0.19265,-0.078295,-0.47013999999999995,-0.00164,0.011183,0.0039062,0.0078125,-0.023965,0.015625
631,0.035835000000000006,-0.14056,0.044860000000000004,-0.008776299999999999,0.0039062,0.05128099999999999,0.048731000000000003,-0.009817900000000001,-0.020485,-0.020538,0.065066,0.036419,-0.028576999999999998,-0.36687,0.043769999999999996,0.020596,0.0039062,0.0078125,0.069115,0.019531
632,0.024925,0.56597,0.08704400000000001,-0.008597200000000001,0.0039062,-0.14664000000000002,0.057698,-0.036839,0.06213200000000001,0.014582,0.13009,0.15602,-0.10249000000000001,-1.1019,-0.041593,0.24806,0.0039062,0.0078125,0.050778,0.019531
633,0.11044000000000001,0.040662000000000004,0.024912,0.060222000000000005,0.0078125,-0.020867,0.08344700000000001,0.030708999999999997,-0.0035585,-0.013563,0.014265,0.083009,0.054952,-0.56343,-0.0060333,0.021324,0.0039062,0.0,0.056573000000000005,0.015625
634,0.11539,0.64331,0.10212,0.038047000000000004,0.0078125,0.08164199999999999,0.05466699999999999,0.060612,0.07244099999999999,0.033466,0.20360999999999999,0.11877,-0.058303,-0.57187,0.040973,0.29206,0.0039062,0.0,-0.020673,0.015625
635,-0.032494999999999996,0.051567999999999996,0.050539,0.013184999999999999,0.0039062,-0.045794999999999995,-0.013213999999999998,0.05099,-0.033336000000000005,-0.03767,-0.012912,0.16398,0.12075999999999999,-0.97914,0.040602,0.012397,0.015625,0.0078125,0.025758,0.0078125
636,-0.10386,0.82929,0.091847,-0.016261,0.0039062,-0.039731,0.072555,0.11139,-0.056407000000000006,-0.008914,0.12212,0.24989,-0.30428,-0.95026,0.06054,0.2406,0.015625,0.0078125,-0.056685,0.0078125
637,0.016206,0.58073,-0.05954500000000001,0.072491,0.0039062,0.22829000000000002,0.07666,0.048141,0.087287,-0.097423,0.022834,0.068008,0.090864,-0.8376100000000001,0.059686,0.30095,0.015625,0.0078125,-0.0077748999999999995,0.0078125
638,0.050827,0.25443000000000005,0.15717,-0.020738,0.023438,-0.18979000000000001,0.10181,0.050328,-0.016114,0.023668,0.20004,0.14715,-0.040081,-0.41135,0.0032031,0.036044,0.023438,0.039062,0.040839999999999994,0.0078125
639,-0.020712,0.46758999999999995,0.12335,0.031258999999999995,0.023438,0.023524,0.016233,0.061878999999999997,0.1378,-0.0013054,0.11834000000000001,0.27658,-0.07721,-0.64189,-0.0084978,0.27512,0.023438,0.039062,0.055322,0.0078125
640,-0.075306,0.8921100000000001,-0.010708,0.076977,0.023438,0.06612699999999999,0.10747999999999999,-0.011798000000000001,0.07092899999999999,0.014174,0.09954,0.37995,-0.38422,-1.0635,0.018201,0.32173,0.023438,0.039062,0.034636,0.0078125
641,-0.025599,0.42339,0.062424,-0.011715,0.011719,0.012805,0.11900000000000001,-0.034234,-0.010364,0.030157,0.013373,0.17755,0.044118,-0.8791200000000001,-0.035163,0.013973,0.0039062,0.0039062,-0.007937399999999999,0.019531
642,0.13371,0.35697,0.069314,0.049448,0.011719,0.044456,0.067704,0.1831,0.006092899999999999,0.00242,0.033042,0.1293,0.05885800000000001,-0.31931,0.081841,0.2784,0.0039062,0.0039062,0.01491,0.019531
643,0.06116799999999999,0.50074,0.14355,0.057008,0.0078125,0.043171,-0.026032,0.00043638,0.036345999999999996,0.017711,0.06133400000000001,0.099698,-0.22308000000000003,-0.74405,0.004338,0.0026592,0.0078125,0.0078125,-0.025023,0.0078125
644,0.02286,0.75259,0.14573,0.15663,0.0078125,-0.10157000000000001,-0.075397,-0.066272,0.038602,0.045525,0.12205,0.1875,-0.2113,-1.1134,-0.044101,0.26821999999999996,0.0078125,0.0078125,0.071523,0.0078125
645,0.045631,-0.057495000000000004,0.088532,0.039244,0.0,0.056657000000000006,0.060779999999999994,-0.015096,-0.015956,-0.0062494,0.080729,0.0202,-0.038043,-0.14226,-0.028926,0.019494,0.011719,0.0078125,0.057090999999999996,0.0
646,0.13129000000000002,-0.021137,0.037620999999999995,0.028717000000000003,0.0,0.013704,0.050605000000000004,0.00049719,0.036161,0.022233000000000003,0.086874,0.070997,0.014068,-0.51162,0.028425,0.0037095999999999995,0.0039062,0.0078125,0.038201,0.0078125
647,0.068968,0.086108,0.020954,0.069509,0.0,0.063388,0.038406,0.043167000000000004,0.007638600000000001,0.015322,0.073664,0.056505999999999994,0.052690999999999995,-0.3355,0.033113,0.0030050999999999997,0.005859399999999999,0.0,0.05667899999999999,0.0078125
648,0.043919,-0.032687,0.016471,0.021144,0.0078125,0.025275,-0.0013572,0.013249,0.0043088,0.015735,0.057356,0.09489299999999999,0.073277,-0.5574399999999999,-0.0057431,0.0027112,0.0078125,0.0078125,0.075258,0.0078125
649,0.089658,0.8950600000000001,0.1043,0.00058655,0.0078125,-0.067092,0.041967000000000004,0.06679299999999999,0.0015264,0.067865,0.080844,0.10804000000000001,-0.20943,-1.1106,-0.023117,0.32188,0.0078125,0.0078125,0.04799,0.0078125
650,0.048622000000000005,-0.04471,0.057286000000000004,0.056036,0.011719,0.12944,-0.018267,0.077171,0.020773,0.06213200000000001,0.11148,0.0593,-0.057946000000000004,-0.18511,-0.0056399,0.024447999999999998,0.0078125,0.0,-0.017214,0.0
651,-0.014543,0.31805,-0.011359999999999999,0.08809600000000001,0.0078125,0.10611,0.022913,-0.06701499999999999,0.017927000000000002,0.095001,0.098255,0.34410999999999997,-0.16977,-0.66386,0.011867,0.0020691,0.0039062,0.0,0.028075,0.0078125
652,-0.19604000000000002,0.63121,0.10665999999999999,0.12397000000000001,0.0,-0.080286,0.039504000000000004,-0.0063662,-0.017141,0.031195,0.25321,0.62058,-0.67912,-0.71097,0.054873000000000005,0.0054748,0.0039062,0.0078125,0.09585,0.0039062
653,0.14256,-0.20676,-0.017844,-0.0050826,0.015625,0.028418000000000002,-0.023065000000000002,0.013559,0.026482,0.030217,0.091437,0.13495,0.023758,-0.54578,0.020340999999999998,0.0087689,0.015625,0.019531,0.006573300000000001,0.0078125
654,0.0066187,-0.07763400000000001,0.1091,0.038133,0.0039062,0.092658,0.086115,0.022219,-0.011801,-0.014069,0.079184,0.0030598,-0.023517,-0.14345,-0.00065543,0.027554000000000002,0.0078125,0.0078125,0.044282,0.0078125
655,0.050616,-0.052702,0.070292,0.027062,0.0019531,0.080042,0.05068,-0.005612600000000001,-0.00080396,0.014709,0.068102,0.023994,-0.0011718,-0.15953,0.034096,0.012592,0.0039062,0.013672,0.083741,0.0039062
656,0.031116,-0.11742999999999999,0.12470999999999999,-0.015090000000000001,0.0078125,0.12572,0.06998099999999999,-0.063723,-0.047487,0.018019,0.08785599999999999,-0.023671,-0.07245700000000001,-0.17297,0.079639,0.02475,0.0078125,0.0078125,0.068463,0.0078125
657,0.022862,0.076182,0.023718,0.0099257,0.0039062,0.025382,0.031802,-0.061546000000000003,0.037169,0.06214,0.022445,0.12032000000000001,0.15084,-0.91943,-0.021976,0.0015961999999999999,0.0078125,0.009765600000000001,0.036787,0.0
658,0.12415999999999999,0.27176,0.17857,0.19015,0.011719,-0.056032000000000005,-0.016536000000000002,-0.17935,0.10125,-0.024016,0.12624000000000002,0.071976,0.050787,-0.48139,-0.052627,0.0025916,0.0039062,0.0078125,0.051210000000000006,0.0
659,0.031506,-0.054301,0.057437,0.026702999999999998,0.0039062,0.055696,0.035064,0.005642,-0.019625999999999998,-0.0035966,0.062171000000000004,0.00057277,0.018348,-0.34293,0.02599,0.0024436999999999996,0.0078125,0.0078125,0.024682,0.0078125
660,0.050056,0.83173,0.17825,0.033871,0.0039062,-0.051664999999999996,0.013914,0.050518,-0.00095504,0.0052076,0.10709,0.23015,-0.2387,-0.95415,0.05454199999999999,0.35505,0.0078125,0.0078125,-0.036269,0.0078125
661,0.060561000000000004,0.40216,0.11585999999999999,0.016059999999999998,0.0039062,0.042068,0.017461,0.029320999999999996,-0.0048503,0.11873,0.069922,0.12042,0.07632,-0.54277,-0.021417,0.33435,0.0078125,0.0078125,0.066299,0.0078125
662,-0.08251900000000001,0.74644,0.10547000000000001,-0.00054687,0.0039062,-0.078784,0.038694,0.023408,0.028602,0.072621,0.16764,0.2548,-0.26006,-0.99429,-0.048951,0.27737,0.0078125,0.0078125,0.064701,0.0078125
663,0.08996799999999999,0.34093,0.083231,0.089269,0.0039062,0.022102,0.092678,0.0036201999999999996,0.097721,0.053559,0.1091,0.15125999999999998,0.16592,-0.40799,-0.019011,0.27102,0.0078125,0.0078125,0.060199,0.0078125
664,0.11155,0.036225,0.11473,0.048823000000000005,0.0039062,0.02241,0.13317,-0.043963,-0.023558000000000003,0.0030689,-0.0091579,0.055472,-0.16509000000000001,-0.2594,0.0052333,0.0059875,0.0078125,0.015625,0.056563999999999996,0.0078125
665,0.07700900000000001,0.034254,0.044360000000000004,0.0098928,0.0078125,-0.019985,-0.03393,0.037154,-0.040139999999999995,0.034877,-0.068866,0.20642,0.046063,-1.0553,0.032671,0.0020296,0.0078125,0.015625,-0.042950999999999996,0.0
666,0.063459,0.28463,0.0094459,-0.0020442,0.0078125,0.016373,0.029705000000000002,0.027042,0.0021872,-0.019369,0.13019,-0.02694,0.029073,-1.0309,0.15157,0.0038705999999999996,0.0039062,0.0039062,-0.046792,0.0078125
667,-0.06705,0.1512,0.023398,0.027725,0.011719,0.047782,0.011518,0.016173,-0.0047872,0.054082000000000005,-0.017022,0.31719,-0.12302,-0.7199,-0.017634999999999998,0.0016699999999999998,0.0078125,0.011719,0.010616,0.0078125
668,-0.095559,0.20486,0.11724000000000001,-0.032826999999999995,0.0,0.004084300000000001,-0.10393,0.020987000000000002,0.038624,-0.049039,0.037435,0.33962,-0.10939000000000002,-0.87241,-0.045869,0.0028071999999999997,0.0078125,0.015625,0.07270399999999999,0.0078125
669,0.08215700000000001,-0.13117,0.05134,0.035222,0.0078125,0.055277,0.020058000000000003,0.031081,-0.007398699999999999,-0.029231,0.04707,0.050187999999999997,-0.059261,-0.32509,-0.019569,0.0057365,0.0078125,0.0078125,-0.001679,0.0078125
670,0.050391000000000005,-0.11412,0.077462,0.053520000000000005,0.0,0.079792,0.07525499999999999,0.022525,-0.013082,-0.020627,0.074323,0.013619,-0.034247,-0.23621,-0.0080976,0.0072229,0.0078125,0.0078125,0.035432,0.019531
